   168.5      0.5452E-02 -0.1961     -0.2231E-01  0.5360E-01 -0.4979E-02
   169.0      0.5487E-02 -0.1881     -0.1771E-01  0.5115E-01 -0.4679E-02
   169.5      0.5523E-02 -0.1800     -0.1337E-01  0.4869E-01 -0.4371E-02
   170.0      0.5560E-02 -0.1717     -0.9280E-02  0.4622E-01 -0.4057E-02
   170.5      0.5598E-02 -0.1633     -0.5443E-02  0.4375E-01 -0.3740E-02
   171.0      0.5635E-02 -0.1548     -0.1850E-02  0.4128E-01 -0.3423E-02
   171.5      0.5673E-02 -0.1463      0.1501E-02  0.3883E-01 -0.3109E-02
   172.0      0.5710E-02 -0.1377      0.4618E-02  0.3639E-01 -0.2800E-02
   172.5      0.5746E-02 -0.1291      0.7505E-02  0.3397E-01 -0.2498E-02
   173.0      0.5781E-02 -0.1204      0.1017E-01  0.3156E-01 -0.2207E-02
   173.5      0.5815E-02 -0.1118      0.1262E-01  0.2918E-01 -0.1927E-02
   174.0      0.5847E-02 -0.1031      0.1486E-01  0.2683E-01 -0.1660E-02
   174.5      0.5877E-02 -0.9450E-01  0.1689E-01  0.2449E-01 -0.1409E-02
   175.0      0.5906E-02 -0.8586E-01  0.1873E-01  0.2218E-01 -0.1175E-02
   175.5      0.5932E-02 -0.7723E-01  0.2037E-01  0.1989E-01 -0.9598E-03
   176.0      0.5956E-02 -0.6861E-01  0.2182E-01  0.1762E-01 -0.7637E-03
   176.5      0.5978E-02 -0.6000E-01  0.2310E-01  0.1537E-01 -0.5883E-03
   177.0      0.5997E-02 -0.5140E-01  0.2419E-01  0.1314E-01 -0.4345E-03
   177.5      0.6013E-02 -0.4281E-01  0.2511E-01  0.1093E-01 -0.3031E-03
   178.0      0.6026E-02 -0.3424E-01  0.2586E-01  0.8725E-02 -0.1947E-03
   178.5      0.6037E-02 -0.2567E-01  0.2644E-01  0.6534E-02 -0.1098E-03
   179.0      0.6045E-02 -0.1711E-01  0.2685E-01  0.4351E-02 -0.4889E-04
   179.5      0.6049E-02 -0.8553E-02  0.2709E-01  0.2174E-02 -0.1224E-04
   180.0      0.6051E-02   0.000      0.2718E-01   0.000       0.000    
