   134.5      0.2297E-01  0.1307     -0.1093     -0.4781E-01 -0.1810E-01
   135.0      0.2225E-01  0.1269     -0.1137     -0.4732E-01 -0.1764E-01
   135.5      0.2154E-01  0.1230     -0.1181     -0.4674E-01 -0.1717E-01
   136.0      0.2084E-01  0.1189     -0.1225     -0.4606E-01 -0.1671E-01
   136.5      0.2016E-01  0.1147     -0.1269     -0.4529E-01 -0.1625E-01
   137.0      0.1949E-01  0.1104     -0.1313     -0.4441E-01 -0.1579E-01
   137.5      0.1884E-01  0.1059     -0.1357     -0.4343E-01 -0.1533E-01
   138.0      0.1820E-01  0.1013     -0.1401     -0.4235E-01 -0.1487E-01
   138.5      0.1757E-01  0.9648E-01 -0.1444     -0.4116E-01 -0.1440E-01
   139.0      0.1697E-01  0.9151E-01 -0.1487     -0.3987E-01 -0.1394E-01
   139.5      0.1637E-01  0.8638E-01 -0.1529     -0.3847E-01 -0.1347E-01
   140.0      0.1579E-01  0.8107E-01 -0.1571     -0.3696E-01 -0.1299E-01
   140.5      0.1523E-01  0.7559E-01 -0.1613     -0.3535E-01 -0.1251E-01
   141.0      0.1468E-01  0.6992E-01 -0.1653     -0.3362E-01 -0.1203E-01
   141.5      0.1415E-01  0.6406E-01 -0.1693     -0.3179E-01 -0.1153E-01
   142.0      0.1363E-01  0.5801E-01 -0.1732     -0.2984E-01 -0.1104E-01
   142.5      0.1313E-01  0.5176E-01 -0.1770     -0.2779E-01 -0.1053E-01
   143.0      0.1265E-01  0.4532E-01 -0.1806     -0.2562E-01 -0.1001E-01
   143.5      0.1218E-01  0.3867E-01 -0.1841     -0.2335E-01 -0.9492E-02
   144.0      0.1172E-01  0.3183E-01 -0.1875     -0.2096E-01 -0.8964E-02
   144.5      0.1128E-01  0.2478E-01 -0.1907     -0.1848E-01 -0.8431E-02
   145.0      0.1086E-01  0.1752E-01 -0.1937     -0.1589E-01 -0.7893E-02
   145.5      0.1045E-01  0.1007E-01 -0.1965     -0.1320E-01 -0.7352E-02
   146.0      0.1005E-01  0.2428E-02 -0.1991     -0.1042E-01 -0.6811E-02
   146.5      0.9672E-02 -0.5405E-02 -0.2015     -0.7542E-02 -0.6270E-02
   147.0      0.9308E-02 -0.1342E-01 -0.2037     -0.4583E-02 -0.5733E-02
   147.5      0.8958E-02 -0.2160E-01 -0.2055     -0.1545E-02 -0.5203E-02
   148.0      0.8623E-02 -0.2994E-01 -0.2071      0.1564E-02 -0.4682E-02
   148.5      0.8303E-02 -0.3841E-01 -0.2084      0.4736E-02 -0.4175E-02
   149.0      0.7997E-02 -0.4701E-01 -0.2094      0.7960E-02 -0.3685E-02
   149.5      0.7705E-02 -0.5571E-01 -0.2101      0.1123E-01 -0.3215E-02
   150.0      0.7427E-02 -0.6448E-01 -0.2104      0.1452E-01 -0.2770E-02
   150.5      0.7163E-02 -0.7330E-01 -0.2103      0.1783E-01 -0.2354E-02
   151.0      0.6912E-02 -0.8214E-01 -0.2099      0.2115E-01 -0.1971E-02
   151.5      0.6675E-02 -0.9096E-01 -0.2090      0.2445E-01 -0.1624E-02
   152.0      0.6450E-02 -0.9972E-01 -0.2078      0.2772E-01 -0.1316E-02
   152.5      0.6239E-02 -0.1084     -0.2061      0.3095E-01 -0.1052E-02
   153.0      0.6039E-02 -0.1169     -0.2041      0.3411E-01 -0.8337E-03
   153.5      0.5852E-02 -0.1252     -0.2015      0.3720E-01 -0.6628E-03
   154.0      0.5677E-02 -0.1334     -0.1986      0.4018E-01 -0.5409E-03
   154.5      0.5513E-02 -0.1412     -0.1952      0.4304E-01 -0.4686E-03
   155.0      0.5360E-02 -0.1487     -0.1914      0.4577E-01 -0.4457E-03
   155.5      0.5218E-02 -0.1559     -0.1872      0.4835E-01 -0.4711E-03
   156.0      0.5087E-02 -0.1626     -0.1826      0.5075E-01 -0.5427E-03
   156.5      0.4965E-02 -0.1689     -0.1776      0.5297E-01 -0.6576E-03
   157.0      0.4854E-02 -0.1747     -0.1722      0.5499E-01 -0.8122E-03
   157.5      0.4751E-02 -0.1800     -0.1665      0.5681E-01 -0.1002E-02
   158.0      0.4658E-02 -0.1847     -0.1605      0.5840E-01 -0.1221E-02
   158.5      0.4573E-02 -0.1888     -0.1542      0.5976E-01 -0.1465E-02
   159.0      0.4497E-02 -0.1924     -0.1476      0.6090E-01 -0.1726E-02
   159.5      0.4428E-02 -0.1953     -0.1409      0.6179E-01 -0.1999E-02
   160.0      0.4367E-02 -0.1976     -0.1339      0.6246E-01 -0.2277E-02
   160.5      0.4313E-02 -0.1993     -0.1268      0.6289E-01 -0.2554E-02
   161.0      0.4266E-02 -0.2003     -0.1196      0.6309E-01 -0.2823E-02
   161.5      0.4225E-02 -0.2008     -0.1123      0.6307E-01 -0.3078E-02
   162.0      0.4191E-02 -0.2006     -0.1050      0.6283E-01 -0.3315E-02
   162.5      0.4161E-02 -0.1999     -0.9772E-01  0.6239E-01 -0.3528E-02
   163.0      0.4138E-02 -0.1986     -0.9046E-01  0.6176E-01 -0.3715E-02
   163.5      0.4119E-02 -0.1968     -0.8328E-01  0.6095E-01 -0.3871E-02
   164.0      0.4104E-02 -0.1945     -0.7619E-01  0.5997E-01 -0.3995E-02
   164.5      0.4094E-02 -0.1917     -0.6924E-01  0.5884E-01 -0.4084E-02
   165.0      0.4088E-02 -0.1885     -0.6244E-01  0.5757E-01 -0.4139E-02
   165.5      0.4085E-02 -0.1848     -0.5582E-01  0.5618E-01 -0.4159E-02
   166.0      0.4086E-02 -0.1808     -0.4939E-01  0.5467E-01 -0.4145E-02
   166.5      0.4089E-02 -0.1765     -0.4316E-01  0.5307E-01 -0.4098E-02
   167.0      0.4095E-02 -0.1718     -0.3716E-01  0.5138E-01 -0.4020E-02
   167.5      0.4104E-02 -0.1668     -0.3140E-01  0.4961E-01 -0.3914E-02
   168.0      0.4114E-02 -0.1616     -0.2587E-01  0.4778E-01 -0.3782E-02
   168.5      0.4127E-02 -0.1561     -0.2060E-01  0.4590E-01 -0.3627E-02
