   160.0      0.1858      0.3166E-01 -0.9817E-01 -0.9536E-01 -0.7841E-02
   160.5      0.1873      0.3112E-01 -0.1000     -0.9340E-01 -0.7547E-02
   161.0      0.1888      0.3056E-01 -0.1018     -0.9140E-01 -0.7252E-02
   161.5      0.1903      0.2999E-01 -0.1035     -0.8937E-01 -0.6957E-02
   162.0      0.1917      0.2940E-01 -0.1052     -0.8731E-01 -0.6661E-02
   162.5      0.1932      0.2880E-01 -0.1069     -0.8521E-01 -0.6366E-02
   163.0      0.1946      0.2818E-01 -0.1085     -0.8308E-01 -0.6073E-02
   163.5      0.1960      0.2754E-01 -0.1100     -0.8092E-01 -0.5781E-02
   164.0      0.1974      0.2689E-01 -0.1115     -0.7874E-01 -0.5491E-02
   164.5      0.1987      0.2623E-01 -0.1130     -0.7652E-01 -0.5204E-02
   165.0      0.2000      0.2555E-01 -0.1144     -0.7428E-01 -0.4921E-02
   165.5      0.2013      0.2486E-01 -0.1158     -0.7202E-01 -0.4642E-02
   166.0      0.2025      0.2415E-01 -0.1171     -0.6973E-01 -0.4367E-02
   166.5      0.2038      0.2343E-01 -0.1184     -0.6742E-01 -0.4096E-02
   167.0      0.2050      0.2270E-01 -0.1196     -0.6509E-01 -0.3831E-02
   167.5      0.2061      0.2195E-01 -0.1208     -0.6274E-01 -0.3572E-02
   168.0      0.2072      0.2119E-01 -0.1220     -0.6038E-01 -0.3319E-02
   168.5      0.2083      0.2041E-01 -0.1231     -0.5799E-01 -0.3072E-02
   169.0      0.2094      0.1962E-01 -0.1242     -0.5559E-01 -0.2833E-02
   169.5      0.2104      0.1883E-01 -0.1252     -0.5317E-01 -0.2600E-02
   170.0      0.2114      0.1801E-01 -0.1261     -0.5073E-01 -0.2375E-02
   170.5      0.2123      0.1719E-01 -0.1271     -0.4828E-01 -0.2159E-02
   171.0      0.2132      0.1636E-01 -0.1280     -0.4582E-01 -0.1950E-02
   171.5      0.2140      0.1551E-01 -0.1288     -0.4334E-01 -0.1751E-02
   172.0      0.2149      0.1466E-01 -0.1296     -0.4085E-01 -0.1560E-02
   172.5      0.2156      0.1379E-01 -0.1303     -0.3836E-01 -0.1379E-02
   173.0      0.2163      0.1292E-01 -0.1310     -0.3585E-01 -0.1208E-02
   173.5      0.2170      0.1203E-01 -0.1317     -0.3333E-01 -0.1047E-02
   174.0      0.2177      0.1114E-01 -0.1323     -0.3080E-01 -0.8965E-03
   174.5      0.2182      0.1024E-01 -0.1329     -0.2826E-01 -0.7567E-03
   175.0      0.2188      0.9333E-02 -0.1334     -0.2572E-01 -0.6279E-03
   175.5      0.2193      0.8419E-02 -0.1338     -0.2317E-01 -0.5106E-03
   176.0      0.2197      0.7499E-02 -0.1343     -0.2061E-01 -0.4048E-03
   176.5      0.2201      0.6574E-02 -0.1346     -0.1804E-01 -0.3109E-03
   177.0      0.2204      0.5644E-02 -0.1349     -0.1548E-01 -0.2290E-03
   177.5      0.2207      0.4709E-02 -0.1352     -0.1290E-01 -0.1594E-03
   178.0      0.2209      0.3772E-02 -0.1354     -0.1033E-01 -0.1022E-03
   178.5      0.2211      0.2831E-02 -0.1356     -0.7747E-02 -0.5757E-04
   179.0      0.2213      0.1889E-02 -0.1357     -0.5166E-02 -0.2561E-04
   179.5      0.2213      0.9447E-03 -0.1358     -0.2583E-02 -0.6407E-05
   180.0      0.2214       0.000     -0.1358       0.000       0.000    
